date,R_fighter,B_fighter,Winner,weight_class,gender,no_of_rounds,R_current_win_streak,B_current_win_streak,R_longest_win_streak,B_longest_win_streak,R_current_lose_streak,B_current_lose_streak,R_wins,B_wins,R_losses,B_losses,R_total_rounds_fought,B_total_rounds_fought,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_win_by_Submission,B_win_by_Submission,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_age,B_age,R_avg_SIG_STR_landed,B_avg_SIG_STR_landed,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_landed,B_avg_TD_landed,R_avg_TD_pct,B_avg_TD_pct,R_Stance,B_Stance,R_ufc_fights,B_ufc_fights
2020-07-11,Makwan Amirkhani,Danny Henry,Red,Featherweight,MALE,3,0,0,3,2,1,1,5,2,2,1,16,5,0,0,1,0,2,1,177.8,182.88,182.88,185.42,31,31,1.6,5.85,0.47,0.53,1.5,2.7,3.39,0.89,0.34,0.33,Southpaw,Orthodox,7,3
2020-06-27,Dustin Poirier,Dan Hooker,Red,Lightweight,MALE,5,0,3,5,4,1,0,18,10,6,4,57,32,2,0,9,6,3,2,175.26,182.88,182.88,190.5,31,30,5.51,4.76,0.49,0.45,1.2,0.3,1.55,0.43,0.37,0.28,Southpaw,Switch,24,14
2020-06-27,Mike Perry,Mickey Gall,Red,Welterweight,MALE,3,0,1,2,3,2,0,6,5,6,2,27,13,0,0,4,0,0,4,177.8,187.96,180.34,187.96,28,28,4.27,2.22,0.47,0.43,0.0,2.7,0.61,1.5,0.41,0.38,Orthodox,Switch,12,7
2020-06-20,Josh Emmett,Shane Burgos,Red,Featherweight,MALE,3,2,3,2,3,0,0,6,6,2,1,19,19,0,0,3,2,0,1,167.64,180.34,177.8,190.5,35,29,3.63,7.09,0.36,0.5,0.2,0.2,1.5,0.36,0.45,1.0,Orthodox,Orthodox,8,7
2020-06-20,Belal Muhammad,Lyman Good,Red,Welterweight,MALE,3,2,1,4,1,0,0,7,3,3,2,28,10,0,0,1,3,1,0,180.34,182.88,182.88,187.96,31,35,4.37,5.32,0.41,0.49,0.2,0.0,2.15,0.38,0.31,1.0,Orthodox,Orthodox,10,5
2020-06-20,Clay Guida,Bobby Green,Blue,Lightweight,MALE,3,0,0,4,8,1,2,17,9,14,7,84,44,2,0,2,1,4,3,170.18,177.8,177.8,180.34,38,33,2.45,4.95,0.33,0.49,0.7,0.3,3.39,1.12,0.38,0.29,Orthodox,Orthodox,31,16
2020-06-20,Marc-Andre Barriault,Oskar Piechota,Red,Middleweight,MALE,3,0,0,0,2,3,3,0,2,3,3,9,9,0,0,0,1,0,0,185.42,182.88,187.96,193.04,30,30,3.53,3.19,0.43,0.55,0.0,1.9,0.33,0.76,0.16,0.5,Orthodox,Southpaw,3,5
2020-06-13,Karl Roberson,Marvin Vettori,Blue,Middleweight,MALE,3,2,2,2,2,0,0,4,4,2,2,7,8,0,0,0,0,2,1,185.42,182.88,187.96,187.96,29,26,3.16,4.05,0.52,0.41,0.8,0.6,1.07,1.43,0.57,0.45,Southpaw,Southpaw,6,6
2020-06-13,Charles Rosa,Kevin Aguilar,Red,Lightweight,MALE,3,0,0,1,2,1,2,3,2,4,2,15,2,0,0,0,0,2,0,175.26,170.18,175.26,185.42,33,31,3.21,3.73,0.36,0.36,1.0,0.0,2.35,0.24,0.34,0.5,Switch,Orthodox,7,4
2020-06-13,Andre Fili,Charles Jourdain,Red,Featherweight,MALE,3,0,1,2,1,1,0,8,1,6,1,12,0,0,0,3,1,0,0,180.34,175.26,187.96,175.26,29,24,4.0,4.85,0.37,0.43,0.2,0.0,2.49,0.0,0.45,0.0,Orthodox,Switch,14,2
2020-06-13,Jordan Espinosa,Mark De La Rosa,Red,Bantamweight,MALE,3,0,0,1,2,2,3,1,2,2,4,0,1,0,0,0,0,0,1,167.64,167.64,175.26,165.1,30,25,4.25,3.28,0.55,0.36,0.4,0.2,0.85,0.66,0.2,0.15,Orthodox,Orthodox,3,6
2020-06-06,Raphael Assuncao,Cody Garbrandt,Blue,Bantamweight,MALE,3,0,0,7,6,2,3,14,6,6,3,54,18,0,3,2,4,1,0,165.1,172.72,167.64,165.1,37,28,3.32,3.53,0.41,0.37,0.3,0.0,1.54,0.94,0.38,0.33,Orthodox,Orthodox,20,9
2020-06-06,Aljamain Sterling,Cory Sandhagen,Red,Bantamweight,MALE,3,4,5,4,5,0,0,10,5,3,0,35,11,0,0,1,2,3,1,170.18,180.34,180.34,177.8,30,28,4.85,7.14,0.5,0.48,0.8,0.6,1.91,1.24,0.29,0.5,Orthodox,Switch,13,5
2020-06-06,Neil Magny,Anthony Rocco Martin,Red,Welterweight,MALE,3,1,1,7,4,0,0,15,9,6,5,55,38,0,0,5,1,1,3,190.5,182.88,203.2,185.42,32,30,3.93,2.7,0.46,0.36,0.3,1.1,2.7,0.68,0.47,0.25,Orthodox,Orthodox,21,14
2020-06-06,Eddie Wineland,Sean O'Malley,Blue,Bantamweight,MALE,3,1,3,4,3,0,0,11,3,9,0,47,7,3,0,8,1,0,0,170.18,180.34,175.26,182.88,35,25,3.41,6.87,0.29,0.57,0.1,1.2,0.28,1.24,0.28,0.5,Orthodox,Switch,20,3
2020-06-06,Ian Heinisch,Gerald Meerschaert,Red,Middleweight,MALE,3,0,1,2,2,2,0,2,6,2,4,12,21,0,0,0,1,0,5,180.34,185.42,182.88,195.58,31,32,3.38,3.32,0.5,0.43,0.5,1.7,1.18,2.37,0.19,0.43,Orthodox,Southpaw,4,10
2020-06-06,Cody Stamann,Brian Kelleher,Red,Featherweight,MALE,3,1,2,3,2,0,0,4,5,1,3,17,15,0,0,0,2,0,2,167.64,167.64,162.56,167.64,30,33,4.25,4.65,0.49,0.43,0.0,0.8,3.58,1.26,0.48,0.23,Orthodox,Switch,5,8
2020-06-06,Alonzo Menifield,Devin Clark,Blue,Light Heavyweight,MALE,3,2,1,2,2,0,0,2,5,0,4,2,21,0,0,2,0,0,0,182.88,182.88,193.04,190.5,32,30,5.07,3.12,0.48,0.55,0.0,0.1,0.0,3.03,0.0,0.42,Orthodox,Orthodox,2,9
2020-05-30,Tyron Woodley,Gilbert Burns,Blue,Welterweight,MALE,5,0,5,8,5,1,0,17,11,4,3,58,31,7,0,6,3,4,4,175.26,177.8,187.96,180.34,38,33,2.5,3.13,0.49,0.44,0.5,0.7,1.21,2.39,0.41,0.38,Orthodox,Orthodox,21,14
2020-05-30,Louis Smolka,Casey Kenney,Blue,Bantamweight,MALE,3,1,0,4,2,0,1,7,2,6,1,30,9,0,0,3,0,2,0,177.8,170.18,185.42,172.72,28,29,4.22,3.39,0.46,0.4,2.1,0.6,1.65,1.4,0.34,0.5,Orthodox,Southpaw,13,3
2020-05-30,Chris Gutierrez,Vince Morales,Red,Featherweight,MALE,3,2,0,2,1,0,1,2,1,1,2,8,9,0,0,0,0,0,0,175.26,170.18,170.18,177.8,29,29,3.65,4.84,0.55,0.39,0.0,0.0,0.38,0.0,0.33,0.0,Orthodox,Orthodox,3,3
2020-05-16,Dan Ige,Edson Barboza,Red,Featherweight,MALE,3,6,0,6,4,0,3,6,14,1,9,14,55,0,0,0,0,0,0,170.18,180.34,180.34,190.5,28,34,4.12,4.08,0.48,0.43,0.7,0.1,2.15,0.46,0.34,0.44,Orthodox,Orthodox,7,23
2020-05-16,Krzysztof Jotko,Eryk Anders,Red,Middleweight,MALE,3,3,0,5,2,0,1,9,5,4,5,32,25,0,0,0,0,0,0,185.42,185.42,195.58,190.5,30,33,2.98,3.02,0.45,0.45,0.1,0.1,1.27,1.34,0.35,0.34,Southpaw,Southpaw,13,10
2020-05-16,Song Yadong,Marlon Vera,Red,Featherweight,MALE,3,5,0,4,5,0,1,5,9,0,5,10,31,0,0,0,0,0,0,172.72,172.72,170.18,177.8,22,27,4.32,3.7,0.42,0.48,0.5,1.3,0.73,0.88,0.75,0.42,Orthodox,Switch,5,14
2020-05-16,Miguel Baeza,Matt Brown,Red,Welterweight,MALE,3,2,0,2,7,0,1,2,15,0,11,2,56,0,0,0,0,0,0,187.96,182.88,187.96,190.5,27,39,4.78,3.81,0.56,0.54,1.1,1.5,0.54,1.6,0.33,0.47,Orthodox,Orthodox,2,26
2020-05-16,Kevin Holland,Anthony Hernandez,Red,Middleweight,MALE,3,1,0,3,1,0,1,4,1,2,2,14,4,0,0,0,0,0,0,190.5,182.88,205.74,190.5,27,26,4.29,5.03,0.55,0.53,1.1,0.9,1.26,5.27,0.43,0.66,Orthodox,Orthodox,6,3
2020-05-16,Nate Landwehr,Darren Elkins,Red,Featherweight,MALE,3,1,0,1,6,0,4,1,14,1,8,1,54,0,0,0,0,0,0,175.26,177.8,182.88,180.34,31,36,6.89,3.54,0.5,0.37,0.0,1.2,0.0,2.43,0.0,0.33,Orthodox,Orthodox,2,22
2020-05-13,Anthony Smith,Glover Teixeira,Blue,Light Heavyweight,MALE,5,1,3,3,8,0,0,10,16,6,6,37,46,1,1,6,7,3,6,193.04,187.96,193.04,193.04,31,40,3.06,3.41,0.47,0.44,0.8,1.0,0.41,2.0,0.26,0.38,Orthodox,Orthodox,16,22
2020-05-13,Alexander Hernandez,Drew Dober,Blue,Lightweight,MALE,3,1,2,2,3,0,0,3,9,1,5,9,28,0,0,1,5,0,1,175.26,172.72,182.88,177.8,27,31,3.07,4.51,0.41,0.4,0.0,0.1,1.52,0.95,0.3,0.17,Orthodox,Southpaw,4,14
2020-05-13,Ricky Simon,Ray Borg,Red,Bantamweight,MALE,3,0,2,3,3,2,0,3,7,2,4,13,33,0,1,1,0,0,2,167.64,162.56,175.26,160.02,27,26,2.96,1.36,0.4,0.52,0.2,1.1,6.53,4.26,0.49,0.51,Orthodox,Orthodox,5,11
2020-05-13,Michael Johnson,Thiago Moises,Blue,Lightweight,MALE,3,0,0,4,1,2,1,11,1,11,2,56,9,1,0,4,0,0,0,177.8,175.26,185.42,177.8,33,25,4.22,2.96,0.37,0.45,0.1,1.5,0.52,1.22,0.45,0.36,Southpaw,Orthodox,22,3
2020-05-09,Vicente Luque,Niko Price,Red,Welterweight,MALE,3,0,1,6,2,1,0,10,6,3,3,25,15,0,0,6,4,3,2,180.34,182.88,190.5,193.04,30,28,5.18,3.06,0.53,0.34,1.0,1.3,0.82,1.08,0.5,0.23,Orthodox,Orthodox,13,9
2020-05-09,Bryce Mitchell,Charles Rosa,Red,Featherweight,MALE,3,3,1,3,1,0,0,3,3,0,3,7,16,0,0,0,0,1,2,177.8,175.26,177.8,175.26,25,33,1.78,3.79,0.5,0.36,1.8,1.2,1.75,2.82,0.28,0.34,Southpaw,Switch,3,6
2020-05-09,Ryan Spann,Sam Alvey,Red,Light Heavyweight,MALE,3,3,0,3,4,0,3,3,10,0,8,6,38,0,0,1,5,1,1,195.58,187.96,200.66,190.5,28,34,3.26,3.05,0.43,0.44,2.4,0.1,0.6,0.09,0.33,0.16,Orthodox,Southpaw,3,18
2020-05-09,Anthony Pettis,Donald Cerrone,Red,Welterweight,MALE,3,0,0,5,8,2,3,14,29,10,14,60,97,4,0,4,10,7,10,177.8,185.42,182.88,185.42,33,37,2.97,4.33,0.46,0.46,1.2,1.3,0.67,1.21,0.54,0.36,Orthodox,Orthodox,24,43
2020-05-09,Uriah Hall,Jacare Souza,Red,Middleweight,MALE,3,2,0,3,8,0,2,8,19,7,7,32,61,0,0,6,5,0,10,182.88,185.42,200.66,182.88,35,40,3.31,2.54,0.5,0.46,0.2,1.4,0.75,2.46,0.38,0.38,Orthodox,Orthodox,15,26
2020-05-09,Tony Ferguson,Justin Gaethje,Blue,Lightweight,MALE,5,12,3,12,3,0,0,15,4,1,2,35,12,1,0,5,4,6,0,180.34,180.34,193.04,177.8,36,31,5.81,8.57,0.45,0.55,1.4,0.0,0.56,0.0,0.42,0.0,Orthodox,Orthodox,16,6
2020-05-09,Henry Cejudo,Dominick Cruz,Red,Bantamweight,MALE,5,5,0,5,12,0,1,9,12,2,2,30,51,4,5,3,2,0,0,162.56,172.72,162.56,172.72,33,35,3.82,3.53,0.44,0.31,0.2,0.1,2.16,3.17,0.35,0.5,Orthodox,Orthodox,11,14
2020-05-09,Jeremy Stephens,Calvin Kattar,Blue,Featherweight,MALE,3,0,0,3,2,3,1,15,4,16,2,82,14,0,0,8,3,0,0,175.26,180.34,180.34,182.88,33,32,3.09,5.12,0.4,0.41,0.4,0.0,1.18,0.47,0.38,0.33,Orthodox,Orthodox,31,6
2020-03-14,Kevin Lee,Charles Oliveira,Blue,Lightweight,MALE,5,1,6,5,6,0,0,11,16,5,8,41,45,1,0,3,2,4,13,175.26,177.8,195.58,187.96,27,30,3.9,3.21,0.42,0.5,0.9,2.8,3.23,2.77,0.42,0.42,Orthodox,Orthodox,16,24
2020-03-14,Demian Maia,Gilbert Burns,Blue,Welterweight,MALE,3,3,4,7,4,0,0,22,10,9,3,85,30,2,0,1,2,11,4,185.42,177.8,182.88,180.34,42,33,1.82,3.09,0.43,0.43,1.0,0.7,2.49,2.43,0.25,0.38,Southpaw,Orthodox,31,13
2020-03-14,Renato Moicano,Damir Hadzovic,Red,Lightweight,MALE,3,0,0,3,2,2,1,5,3,3,3,18,15,0,0,0,2,2,0,180.34,175.26,182.88,177.8,30,33,5.53,3.0,0.46,0.46,0.4,0.2,1.16,0.68,0.54,0.6,Orthodox,Orthodox,8,6
2020-03-14,Johnny Walker,Nikita Krylov,Blue,Light Heavyweight,MALE,3,0,0,3,5,1,1,3,7,1,5,4,20,0,0,3,3,0,4,198.12,190.5,208.28,195.58,27,28,5.17,4.86,0.69,0.57,2.3,1.9,0.75,1.06,1.0,0.38,Orthodox,Orthodox,4,12
2020-03-14,Francisco Trinaldo,John Makdessi,Red,Lightweight,MALE,3,1,3,7,3,0,0,14,10,6,6,50,39,0,0,4,3,2,0,175.26,172.72,177.8,172.72,41,34,3.09,5.43,0.44,0.5,0.5,0.0,1.08,0.0,0.45,0.0,Southpaw,Orthodox,20,16
2020-03-14,Elizeu Dos Santos,Aleksei Kunchenko,Red,Welterweight,MALE,3,0,0,7,2,1,1,7,2,2,1,22,9,0,0,3,0,1,0,180.34,172.72,185.42,177.8,33,35,4.18,3.62,0.39,0.42,0.6,0.0,0.45,0.33,0.14,0.33,Orthodox,Orthodox,9,3
2020-03-07,Israel Adesanya,Yoel Romero,Red,Middleweight,MALE,5,7,0,7,8,0,2,7,9,0,4,21,40,2,2,3,7,0,0,193.04,182.88,203.2,185.42,30,42,4.46,3.71,0.5,0.49,0.4,0.0,0.0,1.79,0.0,0.31,Switch,Southpaw,7,13
2020-03-07,Beneil Dariush,Drakkar Klose,Red,Lightweight,MALE,3,3,3,5,3,0,0,11,5,4,1,33,18,0,0,1,0,5,0,177.8,175.26,182.88,177.8,30,31,3.95,3.98,0.49,0.52,0.9,0.0,1.77,1.67,0.34,0.3,Southpaw,Orthodox,15,6
2020-03-07,Neil Magny,Li Jingliang,Red,Welterweight,MALE,3,0,3,7,4,1,0,14,9,6,3,52,29,0,0,5,6,1,0,190.5,182.88,203.2,180.34,32,31,3.86,4.9,0.46,0.43,0.3,0.0,2.62,1.24,0.46,0.36,Orthodox,Orthodox,20,12
2020-03-07,Alex Oliveira,Max Griffin,Red,Welterweight,MALE,3,0,0,3,1,3,1,9,3,6,5,36,22,0,0,4,1,3,0,180.34,180.34,193.04,193.04,32,34,2.9,4.22,0.5,0.49,0.7,0.6,2.86,1.89,0.39,0.54,Orthodox,Orthodox,15,8
2020-03-07,Sean O'Malley,Jose Quinonez,Red,Bantamweight,MALE,3,2,1,2,4,0,0,2,5,0,2,6,18,0,0,0,0,0,1,180.34,172.72,182.88,175.26,25,29,6.75,3.49,0.56,0.47,1.3,0.7,1.31,2.64,0.5,0.45,Switch,Orthodox,2,7
2020-03-07,Gerald Meerschaert,Deron Winn,Red,Middleweight,MALE,3,0,0,2,1,1,1,5,1,4,1,18,6,0,0,1,0,4,0,185.42,167.64,195.58,177.8,32,30,2.73,6.6,0.42,0.47,1.8,0.0,2.56,3.0,0.41,0.33,Southpaw,Orthodox,9,2
2020-02-29,Ion Cutelaba,Magomed Ankalaev,Blue,Light Heavyweight,MALE,3,1,3,2,3,0,0,4,3,3,1,14,10,0,0,3,2,0,0,185.42,190.5,190.5,190.5,26,27,5.27,3.32,0.39,0.56,0.0,0.0,2.62,0.69,0.71,0.33,Southpaw,Orthodox,7,4
2020-02-22,Paul Felder,Dan Hooker,Blue,Lightweight,MALE,5,2,2,3,4,0,0,9,9,4,4,33,29,0,0,4,6,1,2,180.34,182.88,177.8,190.5,35,30,3.55,4.73,0.43,0.44,0.3,0.4,0.29,0.4,0.27,0.33,Orthodox,Switch,13,13
2020-02-22,Jim Crute,Michal Oleksiejczuk,Red,Light Heavyweight,MALE,3,0,0,2,2,1,1,2,2,1,1,5,7,0,0,1,2,1,0,187.96,182.88,187.96,187.96,23,25,4.56,5.39,0.57,0.56,2.3,0.0,0.58,1.2,1.0,0.66,Orthodox,Southpaw,3,3
2020-02-22,Kevin Aguilar,Zubaira Tukhugov,Blue,Featherweight,MALE,3,0,0,2,3,1,0,2,3,1,1,9,13,0,0,0,1,0,0,170.18,172.72,185.42,172.72,31,29,3.78,2.28,0.36,0.35,0.0,0.0,0.25,3.03,0.5,0.56,Orthodox,Orthodox,3,4
2020-02-22,Jake Matthews,Emil Meek,Red,Welterweight,MALE,3,1,0,3,1,0,2,8,1,4,2,28,9,0,0,1,0,4,0,180.34,180.34,185.42,187.96,25,31,3.07,2.24,0.46,0.38,0.8,1.3,1.99,0.33,0.38,0.5,Orthodox,Switch,12,3
2020-02-22,Callan Potter,Song Kenan,Blue,Welterweight,MALE,3,1,1,1,2,0,0,1,3,1,1,4,9,0,0,0,2,0,0,182.88,182.88,182.88,180.34,35,29,3.21,4.13,0.51,0.45,0.0,0.0,2.83,0.0,0.6,0.0,Orthodox,Orthodox,2,4
2020-02-15,Corey Anderson,Jan Blachowicz,Blue,Light Heavyweight,MALE,5,4,2,4,4,0,0,10,8,4,5,35,36,0,0,3,2,0,2,190.5,187.96,200.66,198.12,30,36,4.45,3.44,0.46,0.49,0.0,0.3,4.98,1.18,0.5,0.52,Orthodox,Orthodox,14,13
2020-02-15,Diego Sanchez,Michel Pereira,Red,Welterweight,MALE,3,0,0,9,1,1,1,21,1,12,1,83,4,1,0,6,1,2,0,177.8,185.42,182.88,185.42,38,26,2.75,2.26,0.38,0.44,0.9,0.0,1.62,1.79,0.25,0.4,Southpaw,Orthodox,33,2
2020-02-15,Lando Vannata,Yancy Medeiros,Red,Lightweight,MALE,3,0,0,1,3,1,2,2,8,4,6,19,28,0,0,1,3,1,3,175.26,177.8,180.34,190.5,27,32,4.41,3.99,0.42,0.35,0.5,0.6,1.35,0.14,0.42,0.33,Orthodox,Orthodox,6,14
2020-02-15,John Dodson,Nathaniel Wood,Red,Bantamweight,MALE,3,0,3,3,3,2,0,9,3,6,0,43,7,2,0,5,0,0,3,160.02,167.64,167.64,175.26,35,26,3.28,4.24,0.4,0.42,0.0,2.0,0.8,2.05,0.28,0.66,Orthodox,Orthodox,15,3
2020-02-15,Jim Miller,Scott Holtzman,Blue,Lightweight,MALE,3,2,1,7,3,0,0,20,6,12,3,73,26,0,0,3,2,9,1,172.72,175.26,180.34,175.26,36,36,2.78,4.36,0.4,0.5,2.0,0.2,1.77,2.37,0.42,0.58,Southpaw,Orthodox,32,9
2020-02-15,Devin Clark,Dequan Townsend,Red,Light Heavyweight,MALE,3,0,0,2,0,1,2,4,0,4,2,18,6,0,0,0,0,0,0,182.88,190.5,190.5,200.66,29,33,3.21,1.6,0.54,0.43,0.2,0.0,3.03,0.0,0.39,0.0,Orthodox,Orthodox,8,2
2020-02-15,Casey Kenney,Merab Dvalishvili,Blue,Bantamweight,MALE,3,2,2,2,2,0,0,2,2,0,2,6,12,0,0,0,0,0,0,170.18,167.64,172.72,172.72,28,29,3.48,3.75,0.41,0.37,0.8,0.0,1.75,6.75,0.5,0.43,Southpaw,Orthodox,2,4
2020-02-08,Jon Jones,Dominick Reyes,Red,Light Heavyweight,MALE,5,16,6,16,6,0,0,19,6,1,0,68,10,14,0,5,3,5,1,193.04,193.04,213.36,195.58,32,30,4.31,5.03,0.57,0.52,0.5,0.4,1.9,0.39,0.46,0.16,Orthodox,Southpaw,20,6
2020-02-08,Mirsad Bektic,Dan Ige,Blue,Featherweight,MALE,3,0,4,4,4,1,0,6,4,2,1,17,11,0,0,2,1,1,1,172.72,170.18,177.8,180.34,28,28,2.88,4.15,0.42,0.49,0.4,1.0,3.38,2.73,0.53,0.34,Orthodox,Orthodox,8,5
2020-02-08,Trevin Giles,James Krause,Red,Middleweight,MALE,3,0,6,2,6,2,0,2,8,2,5,11,29,0,0,2,3,0,1,182.88,187.96,187.96,185.42,27,33,3.25,4.65,0.61,0.48,0.0,0.6,1.95,1.06,1.0,0.18,Orthodox,Orthodox,4,13
2020-02-08,Andre Ewell,Jonathan Martinez,Red,Bantamweight,MALE,3,0,2,1,2,1,0,2,2,2,1,12,9,0,0,0,1,0,0,172.72,172.72,190.5,177.8,32,25,3.32,3.42,0.39,0.48,0.0,0.0,0.26,0.68,0.5,0.5,Southpaw,Southpaw,4,3
2020-01-25,Rafael Dos Anjos,Michael Chiesa,Blue,Welterweight,MALE,3,0,2,5,3,1,0,18,9,10,4,83,27,4,0,4,0,4,6,172.72,185.42,177.8,190.5,35,32,,,0.45,0.41,0.7,1.2,1.89,3.55,0.39,0.48,Southpaw,Southpaw,28,13
2020-01-25,Arnold Allen,Nik Lentz,Red,Featherweight,MALE,3,6,0,6,4,0,1,6,14,0,7,18,61,0,0,0,3,2,2,172.72,172.72,177.8,172.72,26,35,,,0.39,0.5,0.5,1.3,1.6,3.59,0.56,0.34,Southpaw,Orthodox,6,21
2020-01-25,Montel Jackson,Felipe Colares,Red,Bantamweight,MALE,3,2,1,2,1,0,0,2,1,1,1,7,6,0,0,0,0,1,0,177.8,172.72,190.5,175.26,27,25,,,0.49,0.47,0.3,0.0,2.73,2.5,0.88,0.31,Southpaw,Orthodox,3,2
2020-01-18,Conor McGregor,Donald Cerrone,Red,Welterweight,MALE,5,0,0,7,8,1,2,9,23,2,10,24,71,4,1,7,10,0,6,175.26,185.42,187.96,185.42,31,36,,,0.48,0.46,0.0,1.3,0.75,1.21,0.62,0.36,Southpaw,Orthodox,11,33
2020-01-18,Anthony Pettis,Diego Ferreira,Blue,Lightweight,MALE,3,0,5,5,5,1,0,9,7,8,2,43,19,4,0,3,3,4,1,177.8,175.26,182.88,187.96,32,34,,,0.46,0.36,1.2,0.9,0.69,0.57,0.54,0.2,Orthodox,Orthodox,17,9
2020-01-18,Andre Fili,Sodiq Yusuff,Blue,Featherweight,MALE,3,2,3,2,3,0,0,8,3,5,0,31,5,0,0,2,2,0,0,180.34,175.26,187.96,180.34,29,26,,,0.37,0.49,0.2,0.0,2.44,0.0,0.46,0.0,Orthodox,Orthodox,13,3
2020-01-18,Drew Dober,Nasrat Haqparast,Red,Lightweight,MALE,3,1,3,3,3,0,0,8,3,5,1,27,11,0,0,4,1,1,0,172.72,177.8,177.8,182.88,31,24,,,0.39,0.46,0.1,0.0,0.96,0.3,0.17,0.25,Southpaw,Southpaw,13,4
2019-12-21,Frankie Edgar,Chan Sung Jung,Blue,Featherweight,MALE,5,0,1,5,3,1,0,16,5,7,2,88,18,8,1,4,3,2,1,167.64,170.18,172.72,182.88,38,32,,,0.399,0.397,0.35,0.64,2.36,0.81,0.319,0.417,Orthodox,Orthodox,23,7
2019-12-21,Volkan Oezdemir,Aleksandar Rakic,Red,Light Heavyweight,MALE,3,1,4,3,4,0,0,4,4,3,0,15,8,1,0,3,2,0,0,193.04,193.04,190.5,198.12,30,27,,,0.464,0.529,0.0,0.0,0.48,1.29,0.222,0.6,Orthodox,Orthodox,7,4
2019-12-21,Kyung Ho Kang,Liu Pingyuan,Red,Bantamweight,MALE,3,2,0,3,2,0,1,5,2,2,1,20,9,0,0,0,0,2,0,175.26,167.64,185.42,182.88,32,26,,,0.44,0.317,1.23,1.37,2.46,0.34,0.64,0.2,Orthodox,Orthodox,7,3
2019-12-21,Raoni Barcelos,Said Nurmagomedov,Red,Bantamweight,MALE,3,3,2,3,2,0,0,3,2,0,0,7,4,0,0,2,1,1,0,170.18,172.72,170.18,177.8,32,27,,,0.53,0.599,0.98,0.0,2.46,0.86,0.714,0.091,Orthodox,Orthodox,3,2
2019-12-14,Kamaru Usman,Colby Covington,Red,Welterweight,MALE,5,10,7,10,7,0,0,10,10,0,1,33,33,1,0,1,2,1,2,182.88,180.34,182.88,182.88,32,31,,,0.541,0.376,0.19,0.2,3.96,5.69,0.506,0.518,Switch,Orthodox,10,11
2019-12-14,Max Holloway,Alexander Volkanovski,Blue,Featherweight,MALE,5,1,7,13,7,0,0,17,7,4,0,60,18,4,0,8,3,2,0,180.34,167.64,175.26,181.61,28,31,,,0.45,0.59,0.42,0.52,0.26,2.78,0.833,0.381,Orthodox,Orthodox,21,7
2019-12-14,Marlon Moraes,Jose Aldo,Red,Bantamweight,MALE,3,0,0,4,7,1,1,4,10,2,4,12,48,1,10,2,4,0,0,167.64,170.18,170.18,177.8,31,33,,,0.381,0.445,0.6,0.16,0.3,0.67,0.167,0.65,Orthodox,Orthodox,6,14
2019-12-14,Peter Yan,Urijah Faber,Red,Bantamweight,MALE,3,5,2,5,4,0,0,5,11,0,6,12,51,0,3,2,1,0,6,170.18,167.64,170.18,170.18,26,40,,,0.459,0.413,0.26,0.88,1.54,1.59,0.462,0.312,Switch,Orthodox,5,17
2019-12-14,Geoff Neal,Mike Perry,Red,Welterweight,MALE,3,4,0,4,2,0,1,4,6,0,5,8,26,0,0,2,4,1,0,180.34,177.8,190.5,180.34,29,28,,,0.489,0.474,0.44,0.0,0.89,0.62,0.5,0.417,Southpaw,Orthodox,4,11
2019-12-14,Ian Heinisch,Omari Akhmedov,Blue,Middleweight,MALE,3,0,2,2,2,1,0,2,7,1,3,9,29,0,0,0,2,0,0,180.34,182.88,182.88,185.42,31,32,,,0.505,0.342,0.62,0.23,0.62,2.45,0.125,0.5,Orthodox,Orthodox,3,10
2019-12-14,Matt Brown,Ben Saunders,Red,Welterweight,MALE,3,1,0,7,3,0,4,14,9,10,9,54,35,0,0,10,4,2,2,182.88,187.96,190.5,196.85,38,36,,,0.54,0.502,1.64,0.96,1.57,0.21,0.46,0.4,Orthodox,Orthodox,24,18
2019-12-07,Rob Font,Ricky Simon,Red,Bantamweight,MALE,3,1,0,2,3,0,1,6,3,3,1,18,10,0,0,4,0,1,2,172.72,167.64,181.61,175.26,32,27,,,0.405,0.412,0.92,0.25,1.29,6.66,,,Orthodox,Orthodox,9,4
2019-12-07,Thiago Alves,Tim Means,Blue,Welterweight,MALE,3,0,0,7,4,1,1,12,10,11,8,64,42,1,0,7,7,1,1,175.26,187.96,177.8,190.5,36,35,,,0.417,0.456,0.31,0.16,0.71,0.88,,,Orthodox,Orthodox,23,18
2019-12-07,Bryce Mitchell,Matt Sayles,Red,Featherweight,MALE,3,2,1,2,1,0,0,2,1,0,1,6,6,0,0,0,0,0,1,177.8,170.18,177.8,173.99,25,25,,,0.48,0.42,1.5,0.5,1.5,0.0,,,Southpaw,Orthodox,2,2
2019-11-16,Jan Blachowicz,Jacare Souza,Red,Light Heavyweight,MALE,5,1,0,4,5,0,1,7,9,5,4,36,25,0,0,2,4,2,4,187.96,185.42,198.12,182.88,36,40,,,0.49,0.46,0.3,1.4,1.18,2.46,0.52,0.38,Orthodox,Orthodox,12,13
